Name,Year,Team,Split_position,final_position,final_position_spec,final_hier_num,TotalYearsInNFL,Past5yrsWinningPerc_best,Past5yrsWinningPerc_avg,HC,Coord,cumul_emb0,cumul_emb1,cumul_emb2,cumul_emb3,cumul_emb4,cumul_emb5,cumul_emb6,cumul_emb7,no_node_emb
Aaron Glenn,2016,New Orleans Saints (NFL),secondary,D,Sec,3,2,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
John Morton,2016,New Orleans Saints (NFL),wide receivers,O,WR,3,9,0.812,0.638,0,0,-0.22258785367012024,0.56456059217453,-0.09862705320119858,-0.931126058101654,-0.1905919909477234,-0.15586881339550018,-0.6795235872268677,-0.949590027332306,0
Dan Campbell,2017,New Orleans Saints (NFL),tight ends,O,TE,3,7,0.5,0.438,0,0,0.3292732238769531,0.09734468162059784,-1.108722448348999,-0.003170916112139821,-0.4115288853645325,0.9005516767501831,-0.2949253916740417,-0.6552658081054688,0
Dennis Allen,2017,New Orleans Saints (NFL),defensive coordinator,DC,DC,2,15,0.438,0.281,0,1,-0.2975171804428101,1.0072474479675293,-0.04359981045126915,-0.2141094654798508,-0.2348012775182724,0.9697513580322266,-0.52620929479599,-0.6978318095207214,0
Ryan Nielsen,2017,New Orleans Saints (NFL),defensive line,D,DL,3,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
Sean Payton,2017,New Orleans Saints (NFL),head coach,HC,HC,1,20,0.688,0.5,1,0,-0.03746311739087105,0.28542378544807434,0.3085247278213501,-0.10186129063367844,-0.9141511917114258,0.5672512054443359,-0.6334977746009827,-0.5758543014526367,0
Mike Nolan,2017,New Orleans Saints (NFL),linebackers,D,LB,3,29,0.812,0.422,0,0,0.05479206889867783,-0.4654629230499268,-0.2490876019001007,-0.22377392649650574,-0.008997232653200626,0.3036321997642517,-0.5304515361785889,-0.11756659299135208,0
Pete Carmichael,2017,New Orleans Saints (NFL),offensive coordinator,OC,OC,2,9,0.688,0.488,0,1,0.1984659433364868,0.5638879537582397,0.2416856586933136,-0.024879073724150658,-1.2819573879241943,0.9792190194129944,-0.5154755711555481,-0.5174770951271057,0
Dan Roushar,2017,New Orleans Saints (NFL),offensive line,O,OL,3,4,0.688,0.5,0,0,-0.19140580296516416,0.8956500887870789,0.11343134939670566,-0.9367936253547668,-0.8796467781066895,1.164347767829895,-0.5810560584068298,-0.8849512934684753,0
Joe Lombardi,2017,New Orleans Saints (NFL),quarterbacks,O,QB,3,11,0.688,0.538,0,0,-0.059579011052846916,0.6114846467971802,0.11228236556053163,-0.4436087906360626,-0.9500528573989868,1.5764087438583374,0.32599472999572754,-1.144716501235962,0
Joel Thomas,2017,New Orleans Saints (NFL),running backs,O,RB,3,2,0.438,0.438,0,0,0.0090697780251503,1.479840874671936,0.16569943726062775,-0.5073381662368774,-1.2251697778701782,1.4449833631515503,-0.7831282019615173,-1.4714093208312988,0
Aaron Glenn,2017,New Orleans Saints (NFL),secondary,D,Sec,3,3,0.438,0.438,0,0,0.07203948497772218,1.3102558851242063,-0.08670616149902344,-0.2711226940155029,-1.22038996219635,1.5681335926055908,-0.4546961784362793,-1.2623761892318726,0
Curtis Johnson,2017,New Orleans Saints (NFL),wide receivers,O,WR,3,7,0.188,0.188,0,0,0.271432489156723,0.4354333877563477,0.5281804800033569,-0.6787304282188416,-0.5492624640464783,0.8009779453277588,-0.17645110189914706,-0.473656952381134,0
Dan Campbell,2018,New Orleans Saints (NFL),tight ends,O,TE,3,8,0.688,0.5,0,0,0.8711787462234497,0.463385671377182,-0.5188760757446289,1.2985492944717407,-0.06839107722043991,0.28205040097236633,-0.92489355802536,0.21334466338157654,0
Dennis Allen,2018,New Orleans Saints (NFL),defensive coordinator,DC,DC,2,16,0.688,0.391,0,1,0.11710187792778015,1.197360277175903,0.285209596157074,0.256379634141922,-0.6343166828155518,0.03698618710041046,-0.6414583325386047,0.4130081236362457,0
Ryan Nielsen,2018,New Orleans Saints (NFL),defensive line,D,DL,3,1,0.688,0.688,0,0,0.9476552009582521,1.239155888557434,0.4333755970001221,0.8340840935707092,-1.9368613958358765,0.26249659061431885,-1.257375955581665,0.7018663883209229,0
Sean Payton,2018,New Orleans Saints (NFL),head coach,HC,HC,1,21,0.688,0.538,1,0,0.4157557785511017,0.5381093025207521,0.2770053446292877,0.4430627226829529,-1.1400065422058103,-0.2269251048564911,-0.4729951322078705,0.2497265338897705,0
Mike Nolan,2018,New Orleans Saints (NFL),linebackers,D,LB,3,30,0.688,0.391,0,0,0.11791513115167618,0.04097842052578926,0.16399314999580386,0.4612728953361511,-0.39847084879875183,-0.10391030460596083,-0.5649880170822144,0.2794654667377472,0
Pete Carmichael,2018,New Orleans Saints (NFL),offensive coordinator,OC,OC,2,9,0.688,0.538,0,1,0.7596825361251831,0.8279256224632263,-0.03363851457834244,0.628786563873291,-1.3308019638061523,-0.1357828974723816,-0.4004160463809967,0.4732650816440582,0
Dan Roushar,2018,New Orleans Saints (NFL),offensive line,O,OL,3,5,0.688,0.538,0,0,0.6269250512123108,1.0228466987609863,0.3670237958431244,0.3067964315414429,-1.2167046070098877,0.07895471155643463,-1.4393317699432373,0.7518031001091003,0
Joe Lombardi,2018,New Orleans Saints (NFL),quarterbacks,O,QB,3,12,0.688,0.588,0,0,0.5675973892211914,1.0961610078811646,0.3615223467350006,0.8375579714775085,-1.134657621383667,0.7893703579902649,-0.5751594305038452,0.5830973982810974,0
Joel Thomas,2018,New Orleans Saints (NFL),running backs,O,RB,3,3,0.688,0.521,0,0,0.7713503241539001,1.5641709566116333,0.28607216477394104,0.5499172210693359,-1.7726575136184692,-0.10141193866729736,-1.3715916872024536,0.7672823667526245,0
Aaron Glenn,2018,New Orleans Saints (NFL),secondary,D,Sec,3,4,0.688,0.563,0,0,0.679173469543457,1.5188139677047732,0.07740812003612517,0.6617321372032166,-1.4691689014434814,0.14802293479442594,-1.3391144275665283,0.7687306404113771,0
Curtis Johnson,2018,New Orleans Saints (NFL),wide receivers,O,WR,3,8,0.688,0.521,0,0,0.6872141361236572,0.7786386609077454,0.5013658404350281,0.28134778141975403,-0.5842403769493103,0.3599967658519745,-0.5437297224998474,0.5090453624725342,0
Dan Campbell,2019,New Orleans Saints (NFL),tight ends,O,TE,3,9,0.812,0.57,0,0,0.389691174030304,0.8373100161552429,-0.9075446128845216,0.26916754245758057,0.14149680733680725,-1.3096145391464231,0.8417848944664001,-0.2192458063364029,0
Dennis Allen,2019,New Orleans Saints (NFL),defensive coordinator,DC,DC,2,17,0.812,0.531,0,1,-0.3694957494735718,1.0953078269958496,-0.2993437945842743,-0.13058966398239136,0.0017952662892639637,-0.4339761435985565,0.34035152196884155,-0.3720768690109253,0
Ryan Nielsen,2019,New Orleans Saints (NFL),defensive line,D,DL,3,2,0.812,0.75,0,0,0.17419856786727905,1.6570855379104614,-1.087097406387329,0.22578978538513186,-0.2497803717851639,-1.1720452308654783,1.0038001537322998,-1.3661179542541504,0
Sean Payton,2019,New Orleans Saints (NFL),head coach,HC,HC,1,22,0.812,0.563,1,0,-0.07293322682380676,0.5227410793304443,-0.4973315596580506,0.03774172067642212,-0.3223801553249359,-0.4076598584651947,0.5828443169593811,-0.8445918560028076,0
Mike Nolan,2019,New Orleans Saints (NFL),linebackers,D,LB,3,31,0.812,0.531,0,0,-0.08232790231704712,0.1136038824915886,-0.3346664309501648,-0.050489861518144614,-0.8588762879371643,-0.3135694265365601,-0.0457332655787468,-0.24449896812438965,0
Pete Carmichael,2019,New Orleans Saints (NFL),offensive coordinator,OC,OC,2,9,0.812,0.563,0,1,0.24833226203918454,0.9033859968185424,-0.8918581008911133,-0.01655220054090023,-0.1812136471271515,-0.4968335628509522,0.9022127985954284,-0.9483659863471984,0
Dan Roushar,2019,New Orleans Saints (NFL),offensive line,O,OL,3,6,0.812,0.563,0,0,-0.17050670087337494,1.1711623668670654,-0.7520995140075684,0.2684607207775116,-0.2621346414089203,-0.8544402718544006,0.5511844754219055,-0.8548607826232909,0
Joe Lombardi,2019,New Orleans Saints (NFL),quarterbacks,O,QB,3,13,0.812,0.613,0,0,0.10383233428001404,1.333149790763855,-0.4305594265460968,0.2891453802585602,-0.16690647602081302,-0.7338057160377502,1.2066880464553833,-0.37062644958496094,0
Joel Thomas,2019,New Orleans Saints (NFL),running backs,O,RB,3,4,0.812,0.594,0,0,-0.046772535890340805,1.821168541908264,-1.1006522178649902,0.1269579976797104,0.007251851726323365,-1.194467544555664,0.9536945223808287,-1.495450735092163,0
Aaron Glenn,2019,New Orleans Saints (NFL),secondary,D,Sec,3,5,0.812,0.646,0,0,-0.09473415464162828,1.724273681640625,-0.9210734963417052,0.037500709295272834,-0.12767378985881805,-0.945042610168457,0.8364570140838623,-1.4725176095962524,0
Ronald Curry,2019,New Orleans Saints (NFL),wide receivers,O,WR,3,5,0.312,0.312,0,0,-0.4416405856609345,0.9018920063972472,-0.7371128797531128,0.2301995158195496,-0.6136574149131775,-0.6497927308082581,0.06082507595419884,-0.8738036155700684,0
DeWayne Walker,2002,New York Giants (NFL),defensive backs,D,Sec,3,3,0.0,0.0,0,0,0.07489706575870514,-0.8921032547950745,-0.10252851247787476,-0.3736783266067505,0.18699538707733154,0.4308669865131378,0.3816831707954407,0.8340110778808594,0
Johnny Lynn,2002,New York Giants (NFL),defensive coordinator,DC,DC,2,0,0.0,0.0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
Denny Marcin,2002,New York Giants (NFL),defensive line,D,DL,3,5,0.0,0.0,0,0,-1.1551886796951294,0.1053178608417511,0.6932932734489441,0.4568707644939423,-0.08804449439048767,-0.34926339983940125,0.03991120681166649,-0.2501092255115509,0
Jim Fassel,2002,New York Giants (NFL),head coach,HC,HC,1,11,0.75,0.55,1,0,-0.8992812633514404,-0.1893058121204376,0.08365049958229065,0.675179660320282,-0.3378978371620178,-0.15717393159866333,0.08824605494737625,-0.2150222510099411,0
Tom Olivadotti,2002,New York Giants (NFL),linebackers,D,LB,3,17,0.0,0.0,0,0,-0.4843684732913971,-0.08440335094928741,0.1847990155220032,0.3549578487873077,-0.5336360931396484,-0.7058336138725281,0.4532909691333771,-0.052107255905866616,0
Sean Payton,2002,New York Giants (NFL),offensive coordinator,OC,OC,2,5,0.75,0.482,0,1,-0.8658323287963867,0.20951062440872192,0.5327765941619873,-0.18310870230197904,-0.1275520771741867,-0.16945338249206546,0.7514238357543945,-0.2329321652650833,0
Sean Payton,2002,New York Giants (NFL),quarterbacks,O,QB,3,5,0.75,0.482,0,0,-0.8658323287963867,0.20951062440872192,0.5327765941619873,-0.18310870230197904,-0.1275520771741867,-0.16945338249206546,0.7514238357543945,-0.2329321652650833,0
Jim McNally,2002,New York Giants (NFL),offensive line,O,OL,3,22,0.0,0.0,0,0,-0.6295705437660217,-0.5566145777702332,0.5216636657714844,0.9099212288856506,-0.021123651415109638,-0.8519793748855591,-0.2765469551086426,-0.2088562399148941,0
Eric Studesville,2002,New York Giants (NFL),running backs,O,RB,3,5,0.438,0.375,0,0,-0.6316964626312256,-0.4916140735149384,0.4105832576751709,0.03955470398068428,-0.17856045067310333,-0.3212113380432129,-0.3651951849460602,0.1076786443591118,0
Mike Pope,2002,New York Giants (NFL),tight ends,O,TE,3,19,0.0,0.0,0,0,-0.7892685532569885,-0.6544191837310791,0.03306828811764717,0.4037402272224426,-0.25722384452819824,-0.24772949516773224,-0.3049140572547913,-0.10853994637727736,0
Jimmy Robinson,2002,New York Giants (NFL),wide receivers,O,WR,3,12,0.0,0.0,0,0,-1.0541507005691528,-0.1013581156730652,0.3975948095321655,0.504668653011322,-0.2885953187942505,-0.5287904143333435,0.1412525475025177,-0.3441313505172729,0
Johnny Lynn,2003,New York Giants (NFL),defensive coordinator,DC,DC,2,0,0.625,0.625,0,1,-1.3377395868301392,-0.5127291679382324,-0.03190549090504646,0.3116498589515686,-0.2416825294494629,0.6601093411445618,0.33926481008529663,-0.0279797725379467,0
Denny Marcin,2003,New York Giants (NFL),defensive line,D,DL,3,6,0.625,0.625,0,0,-1.099085569381714,-0.2582104504108429,0.25063490867614746,0.4846611618995666,-0.17871934175491333,0.5170986056327821,0.24975334107875824,-0.08964210003614426,0
Jim Fassel,2003,New York Giants (NFL),head coach,HC,HC,1,12,0.75,0.55,1,0,-0.9518051147460938,-0.1922939568758011,-0.10430455207824707,0.6764554381370544,-0.3746840059757233,0.5773980617523193,0.4420635402202606,-0.01945788599550724,0
Tom Olivadotti,2003,New York Giants (NFL),linebackers,D,LB,3,18,0.625,0.625,0,0,-0.4157229065895081,-0.13395613431930542,-0.2346739917993545,0.3561561703681946,-0.2862430810928345,0.4065051972866057,0.7696992754936218,0.010683069005608559,0
Jim McNally,2003,New York Giants (NFL),offensive line,O,OL,3,23,0.625,0.625,0,0,-0.7313015460968018,-0.422620564699173,0.3933897316455841,0.827269434928894,-0.22347024083137512,-0.1814674288034439,-0.05100112408399582,-0.2366814762353897,0
Turk Schonert,2003,New York Giants (NFL),quarterbacks,O,QB,3,8,0.0,0.0,0,0,-0.3691306412220001,-0.4547455608844757,0.15143533051013947,1.205751895904541,-0.18743053078651428,-0.030858194455504417,0.03481321409344673,-0.014970033429563047,0
Eric Studesville,2003,New York Giants (NFL),running backs,O,RB,3,6,0.625,0.438,0,0,-0.896340548992157,-0.5359429717063904,0.2619081735610962,0.08432000130414963,-0.3780307471752167,0.01209469884634018,-0.21446610987186432,0.17884115874767306,0
DeWayne Walker,2003,New York Giants (NFL),secondary,D,Sec,3,4,0.625,0.625,0,0,-0.7441196441650391,-0.5903449654579163,-0.09599301218986513,-0.3042250275611877,-0.027254918590188026,0.6002405881881714,0.179538294672966,0.7014071941375732,0
Mike Pope,2003,New York Giants (NFL),tight ends,O,TE,3,20,0.625,0.625,0,0,-0.938995599746704,-0.5050954818725586,-0.0827239379286766,0.4527477324008942,-0.6719793081283569,0.050679266452789314,0.07626903802156447,-0.1540956199169159,0
Jimmy Robinson,2003,New York Giants (NFL),wide receivers,O,WR,3,13,0.625,0.625,0,0,-1.2263615131378174,-0.2700885832309723,-0.11920969933271408,0.5220884680747986,-0.2655133008956909,0.16154254972934726,0.40208080410957336,-0.05457704141736031,0
Tim Lewis,2004,New York Giants (NFL),defensive coordinator,DC,DC,2,9,0.625,0.5,0,1,0.9738207459449768,-0.32466042041778564,0.7326864004135132,0.6631445288658142,-0.7611557245254517,-0.8604928851127625,0.6055390238761902,0.5296040177345276,0
Mike Waufle,2004,New York Giants (NFL),defensive line,D,DL,3,6,0.688,0.469,0,0,-0.2057148814201355,0.0822952389717102,-0.5154705047607422,-0.7588996291160583,0.8967096209526062,0.22740384936332705,0.926152527332306,0.7098602652549744,0
Ron Milus,2004,New York Giants (NFL),defensive secondary,D,Sec,3,4,0.562,0.406,0,0,-0.7320325970649719,1.5470073223114014,0.007021962199360132,0.38263583183288574,0.5387206077575684,-1.0528274774551392,0.9421996474266052,1.79431414604187,0
Tom Coughlin,2004,New York Giants (NFL),head coach,HC,HC,1,15,0.875,0.516,1,0,-0.1533648520708084,-1.4853277206420898,0.6352877616882324,0.10661375522613524,-0.9129629731178284,-0.3470199406147003,0.4041281938552856,-0.29736420512199396,0
Billy Davis,2004,New York Giants (NFL),linebackers,D,LB,3,12,0.562,0.437,0,0,-0.3410756587982178,-0.4546769261360169,0.5822588801383972,1.4972048997879028,0.2595629096031189,-0.2952001094818115,0.4652975797653198,0.2667864263057709,0
John Hufnagel,2004,New York Giants (NFL),offensive coordinator,OC,OC,2,5,0.875,0.625,0,1,0.05619020387530327,-1.6112048625946045,0.14811694622039795,-0.2861910462379456,-0.6269136667251587,-0.8124326467514038,0.34333235025405884,0.011322764679789543,0
Pat Flaherty,2004,New York Giants (NFL),offensive line,O,OL,3,4,0.438,0.344,0,0,-1.0343791246414185,-0.5255646705627441,0.0115298954769969,-0.3473641276359558,-0.19786295294761655,-0.29491811990737915,0.5482854247093201,-0.21545878052711487,0
Kevin Gilbride,2004,New York Giants (NFL),quarterbacks,O,QB,3,8,0.562,0.453,0,0,0.4866431355476379,-0.5018286108970642,0.8968872427940369,0.8142013549804688,-0.3101744949817657,-0.5745241641998291,0.790418803691864,-0.3003454804420471,0
Jerald Ingram,2004,New York Giants (NFL),running backs,O,RB,3,9,0.375,0.375,0,0,-0.8059413433074951,-1.0556197166442869,0.4111364185810089,0.047183629125356674,-0.90631502866745,-0.19367049634456635,0.2358977198600769,-0.05319620296359062,0
Mike Pope,2004,New York Giants (NFL),tight ends,O,TE,3,21,0.625,0.438,0,0,-0.8127902746200562,-0.4395610988140106,0.12419569492340088,0.2821105122566223,-0.7787058353424072,-0.18876832723617554,0.09531903266906737,0.4532383382320404,0
Mike Sullivan,2004,New York Giants (NFL),wide receivers,O,WR,3,3,0.0,0.0,0,0,-0.3887918293476105,-0.4557638466358185,-0.38083815574646,-1.1287879943847656,-1.2036067247390747,-0.4285760223865509,0.9263516068458556,0.29516884684562683,0
Tim Lewis,2005,New York Giants (NFL),defensive coordinator,DC,DC,2,10,0.625,0.458,0,1,0.17336544394493106,-0.5649463534355164,0.5173279643058777,-0.4562490582466126,-0.439221054315567,-1.1147935390472412,0.4885157346725464,0.4776462614536285,0
Mike Waufle,2005,New York Giants (NFL),defensive line,D,DL,3,7,0.688,0.438,0,0,-0.21247181296348566,-0.3671273589134216,-0.4713201522827149,-0.20056048035621646,0.31154006719589233,-0.06326590478420258,0.3036350011825561,0.16919559240341187,0
Ron Milus,2005,New York Giants (NFL),defensive secondary,D,Sec,3,5,0.562,0.396,0,0,-0.8220443725585938,0.5678085684776306,0.029265614226460457,-0.09580310434103012,-0.02034984901547432,-0.5887778401374817,0.5126895904541016,0.6024045944213867,0
Tom Coughlin,2005,New York Giants (NFL),head coach,HC,HC,1,16,0.438,0.391,1,0,-0.5418027043342589,-0.9968767166137696,0.3344131410121918,-0.7353367209434509,-0.6225308775901794,-0.42156070470809937,0.13528357446193695,-0.02247750386595726,0
Bill Sheridan,2005,New York Giants (NFL),linebackers,D,LB,3,0,0.0,0.0,0,0,-0.16601400077342987,-0.7963516712188721,0.1051890179514885,-1.1245732307434082,-0.3456314206123352,1.2769817113876345,0.4798043370246887,-0.10587533563375473,0
John Hufnagel,2005,New York Giants (NFL),offensive coordinator,OC,OC,2,6,0.875,0.542,0,1,-0.4504618942737579,-1.0571203231811523,-0.31923604011535645,-0.7789581418037415,-0.45574858784675604,-0.7198853492736816,0.09622729569673537,-0.031316347420215614,0
John Benton,2005,New York Giants (NFL),offensive line,O,OL,3,2,0.0,0.0,0,0,0.2616036534309387,0.34903737902641296,1.4265482425689695,-0.7191935777664185,-1.2504919767379759,0.4133380651473999,2.3777234554290767,0.0504794716835022,0
Pat Flaherty,2005,New York Giants (NFL),offensive line,O,OL,3,5,0.438,0.354,0,0,-0.5312225818634033,-0.2096025198698044,0.4323799014091492,-0.5374482870101929,-0.12662602961063385,-0.14107564091682434,0.20834806561470032,0.05642139166593552,0
Kevin Gilbride,2005,New York Giants (NFL),quarterbacks,O,QB,3,9,0.562,0.453,0,0,0.14603924751281738,-0.2471321672201157,0.4511490762233734,-0.21710120141506195,-0.5818938612937927,-0.5722099542617798,0.8451972007751465,0.05982805415987968,0
Jerald Ingram,2005,New York Giants (NFL),running backs,O,RB,3,10,0.375,0.375,0,0,-0.65656977891922,-0.8580694794654846,0.2899477779865265,-0.4931025803089142,-0.7639161944389343,-0.22043488919734955,0.16952429711818695,0.12365254014730452,0
Mike Pope,2005,New York Giants (NFL),tight ends,O,TE,3,22,0.625,0.417,0,0,-0.4718027114868164,-0.6512432098388672,-0.016053993254899982,-0.11637239158153535,-0.711848795413971,-0.2703245282173157,0.2898032069206238,0.3377850651741028,0
Mike Sullivan,2005,New York Giants (NFL),wide receivers,O,WR,3,4,0.375,0.375,0,0,0.41170406341552734,-0.4856184720993042,-0.14797261357307434,-0.9112254977226256,-0.7291600704193115,-0.3018905222415924,0.4706825911998749,0.4591600000858307,0
Tim Lewis,2006,New York Giants (NFL),defensive coordinator,DC,DC,2,11,0.688,0.516,0,1,-0.1509006768465042,-0.24765875935554504,0.3899147808551788,-0.7851463556289673,-0.918649196624756,-0.6071990132331848,0.489921510219574,0.9182170629501344,0
Mike Waufle,2006,New York Giants (NFL),defensive line,D,DL,3,8,0.688,0.5,0,0,-0.6356936097145081,-0.3216229677200317,-0.4524230659008026,-0.476744532585144,-0.02546906284987926,-0.04966297373175621,0.042712118476629264,0.004232114180922508,0
Tom Coughlin,2006,New York Giants (NFL),head coach,HC,HC,1,17,0.688,0.453,1,0,-0.4951133728027344,-0.7889705896377563,0.5299453139305115,-0.8102243542671204,-1.0755476951599119,-0.28868404030799866,0.2775871157646179,0.10065045207738876,0
Bill Sheridan,2006,New York Giants (NFL),linebackers,D,LB,3,1,0.688,0.688,0,0,-0.4944600462913513,-0.25860726833343506,-0.041415177285671234,-1.1433216333389282,-0.8056573867797852,0.4358980655670166,0.19495457410812375,0.004933912772685289,0
John Hufnagel,2006,New York Giants (NFL),offensive coordinator,OC,OC,2,7,0.875,0.578,0,1,-0.2910645306110382,-0.7937051653862,-0.05042518675327301,-0.65806645154953,-0.8833801150321959,-0.6187924146652222,0.22739697992801666,0.15681147575378418,0
Pat Flaherty,2006,New York Giants (NFL),offensive line,O,OL,3,6,0.688,0.438,0,0,-0.4556149542331696,-0.17695975303649902,0.22875921428203586,-0.5097619891166687,-0.2779746651649475,-0.04887926205992699,0.3718379139900208,-0.2016141414642334,0
Jerald Ingram,2006,New York Giants (NFL),running backs,O,RB,3,11,0.688,0.479,0,0,-0.3849635124206543,-0.7007575631141663,0.27049896121025085,-0.8487702012062073,-1.0730212926864624,-0.3145322501659393,0.4167274236679077,-0.29474014043807983,0
Peter Giunta,2006,New York Giants (NFL),secondary,D,Sec,3,11,0.812,0.594,0,0,-1.5318584442138672,0.2337876558303833,-0.3459908962249756,0.6950730681419373,-0.3052454888820648,-0.16676710546016693,0.9583897590637208,-0.38035324215888977,0
David Merritt,2006,New York Giants (NFL),secondary,D,Sec,3,5,0.0,0.0,0,0,-0.3812429904937744,-0.5577462315559387,-0.9854353666305542,0.862478494644165,-0.5031514763832092,1.5408865213394165,1.1844578981399536,0.5132268071174622,0
Mike Pope,2006,New York Giants (NFL),tight ends,O,TE,3,23,0.688,0.484,0,0,-0.3689053952693939,-0.5234642028808594,-0.0336395725607872,-0.2033347487449646,-1.001988172531128,-0.2813840210437775,0.4205928146839142,0.20747993886470795,0
Mike Sullivan,2006,New York Giants (NFL),wide receivers,O,WR,3,5,0.688,0.531,0,0,0.4802029728889465,-0.4410223662853241,-0.03427854925394058,-1.0487328767776491,-0.5776855945587158,-0.1592004895210266,0.710674524307251,-0.08565681427717209,0
Steve Spagnuolo,2007,New York Giants (NFL),defensive coordinator,DC,DC,2,9,0.812,0.662,0,1,-1.8352744579315183,-0.8914944529533386,0.14741063117980954,-1.3153009414672852,0.03164713084697724,0.4867061376571655,-1.042865753173828,-0.6760923862457275,0
Mike Waufle,2007,New York Giants (NFL),defensive line,D,DL,3,9,0.688,0.5,0,0,-0.22049696743488312,-0.3377012610435486,-0.6164017915725708,-0.3058948516845703,0.16918955743312836,-0.173684760928154,0.15541279315948486,-0.3741357922554016,0
Tom Coughlin,2007,New York Giants (NFL),head coach,HC,HC,1,18,0.688,0.484,1,0,-0.0020326413214206696,-0.8778720498085022,0.15244150161743164,-0.6938418745994568,-0.7978234887123108,-0.4771458506584168,-0.03823448717594147,-0.8571261763572693,0
Bill Sheridan,2007,New York Giants (NFL),linebackers,D,LB,3,2,0.688,0.594,0,0,-0.19856511056423187,-0.4281160533428192,-0.2304116487503052,-0.8817771077156067,-0.6542204022407532,0.3373317122459412,-0.047260727733373635,-0.936309814453125,0
Kevin Gilbride,2007,New York Giants (NFL),offensive coordinator,OC,OC,2,11,0.688,0.484,0,1,0.1410485804080963,-0.3044556975364685,0.5354833602905273,-0.4735210239887238,-0.5014997720718384,-0.3274761438369751,0.7062574028968811,-0.2978805601596832,0
Pat Flaherty,2007,New York Giants (NFL),offensive line,O,OL,3,7,0.688,0.45,0,0,-0.3383370637893677,-0.388501912355423,0.13267602026462555,-0.5279449820518494,-0.22065101563930511,-0.212258905172348,0.09375739842653276,-0.6520384550094604,0
Chris Palmer,2007,New York Giants (NFL),quarterbacks,O,QB,3,13,0.562,0.337,0,0,0.4601238071918488,-1.007168889045715,-0.07614658772945404,-0.5893949270248413,-0.5303562879562378,-0.2625816166400909,0.1369897574186325,-0.6786407828330994,0
Jerald Ingram,2007,New York Giants (NFL),running backs,O,RB,3,12,0.688,0.484,0,0,0.22441288828849792,-0.9236872792243958,0.07170775532722473,-0.5123973488807678,-0.6949611902236938,-0.3754330575466156,0.10027305781841278,-0.5411998033523561,0
Peter Giunta,2007,New York Giants (NFL),secondary,D,Sec,3,12,0.812,0.562,0,0,-0.7410547137260437,0.09421878308057784,-0.2275862395763397,-0.414622575044632,-0.8030608892440796,-0.4097810685634613,0.4736042320728302,-0.8545032739639282,0
David Merritt,2007,New York Giants (NFL),secondary,D,Sec,3,6,0.5,0.5,0,0,-0.6668148040771484,-0.5863282084465027,-0.4377934336662293,-0.003875578055158258,-0.9837633371353148,0.2474082857370377,0.2747339606285095,-0.6117220520973206,0
Mike Pope,2007,New York Giants (NFL),tight ends,O,TE,3,24,0.688,0.488,0,0,-0.08470262587070465,-0.6028571724891663,-0.1909867823123932,-0.3291539251804352,-0.9470204710960388,-0.4668301641941071,0.13404721021652222,-0.16418202221393585,0
Mike Sullivan,2007,New York Giants (NFL),wide receivers,O,WR,3,6,0.688,0.521,0,0,0.6903778910636902,-0.7295321226119995,-0.3077643811702728,-0.8259449601173401,-0.3649272918701172,-0.13365794718265533,0.20861968398094174,-0.5411090850830078,0
Steve Spagnuolo,2008,New York Giants (NFL),defensive coordinator,DC,DC,2,10,0.812,0.637,0,1,-0.5808396339416504,-0.30655649304389954,-0.2989836633205414,-0.6957898139953613,-0.1864043772220612,0.1606285274028778,-1.3141700029373171,-1.178866982460022,0
Mike Waufle,2008,New York Giants (NFL),defensive line,D,DL,3,10,0.688,0.488,0,0,-0.17005932331085205,-0.17928332090377808,-0.6305347681045532,-0.23221409320831302,0.1619737595319748,-0.1341104358434677,-0.3428505957126617,-0.5017458796501161,0
Tom Coughlin,2008,New York Giants (NFL),head coach,HC,HC,1,19,0.688,0.547,1,0,0.12126968801021575,-0.5691776871681213,-0.18226338922977448,-0.3944216370582581,-0.7944000959396362,-0.3247433304786682,-0.776229202747345,-1.155742645263672,0
Bill Sheridan,2008,New York Giants (NFL),linebackers,D,LB,3,3,0.688,0.604,0,0,0.3591591417789459,-0.2486617416143417,-0.40176764130592346,-0.5792281031608582,-0.7832741141319275,0.4849511981010437,-0.4707336127758026,-1.3665624856948853,0
Kevin Gilbride,2008,New York Giants (NFL),offensive coordinator,OC,OC,2,12,0.688,0.516,0,1,0.2582683861255646,-0.08056475967168808,0.2154901772737503,-0.6244531273841858,-0.566456139087677,-0.4700611531734466,0.08860292285680771,-1.038679838180542,0
Pat Flaherty,2008,New York Giants (NFL),offensive line,O,OL,3,8,0.688,0.525,0,0,-0.029795454815030094,-0.3768688440322876,-0.12395811080932614,-0.17576541006565094,-0.10467473417520523,-0.42111796140670776,-0.2607397139072418,-1.0431587696075442,0
Chris Palmer,2008,New York Giants (NFL),quarterbacks,O,QB,3,14,0.625,0.412,0,0,0.548146665096283,-0.4678994417190552,-0.1306561827659607,-0.5535942316055298,-0.8759996891021729,0.02156595699489117,-0.21396590769290924,-0.7758128046989441,0
