Name,Year,Team,Split_position,final_position,final_position_spec,final_hier_num,TotalYearsInNFL,Past5yrsWinningPerc_best,Past5yrsWinningPerc_avg,HC,Coord,cumul_emb0,cumul_emb1,cumul_emb2,cumul_emb3,cumul_emb4,cumul_emb5,cumul_emb6,cumul_emb7,no_node_emb
Edgar Bennett,2019,Oakland Raiders (NFL),wide receivers,O,WR,3,14,0.75,0.538,0,0,0.7297005653381348,1.3497921228408811,0.9336267113685608,0.3684077858924866,-0.6195260882377625,-0.33321845531463623,0.7543479204177856,-0.8446575403213501,0
Leslie Frazier,2002,Philadelphia Eagles (NFL),defensive backs,D,Sec,3,3,0.688,0.563,0,0,-0.3503766655921936,-1.3371986150741575,-0.2337111383676529,0.8929714560508728,-0.8318656086921692,-1.26810622215271,-1.5271947383880615,-0.12567192316055298,0
Steve Spagnuolo,2002,Philadelphia Eagles (NFL),defensive backs,D,Sec,3,4,0.688,0.688,0,0,-0.31591078639030457,-0.4125327169895172,-0.19660726189613345,0.6009132266044617,-0.8970463275909424,-0.5384290814399719,-1.551025629043579,-0.3314033150672913,0
Jim Johnson,2002,Philadelphia Eagles (NFL),defensive coordinator,DC,DC,2,8,0.0,0.0,0,1,-0.14558084309101105,-1.4851821660995483,-0.6929969191551208,1.1495254039764404,-0.3701133131980896,-1.1757051944732666,-1.1792012453079224,-0.09243170917034148,0
Tommy Brasher,2002,Philadelphia Eagles (NFL),defensive line,D,DL,3,19,0.0,0.0,0,0,-0.4330906271934509,-0.7313680052757263,-0.5670921206474304,0.2802017331123352,-0.4187699854373932,-0.7953035235404968,-0.3565791845321655,-0.0065962239168584355,0
Andy Reid,2002,Philadelphia Eagles (NFL),head coach,HC,HC,1,10,0.812,0.638,1,0,-0.5868860483169556,-1.099843144416809,0.6026336550712585,0.6441447138786316,-0.8311193585395813,-0.5559925436973572,-0.905597448348999,-0.32087141275405884,0
Ron Rivera,2002,Philadelphia Eagles (NFL),linebackers,D,LB,3,5,0.688,0.563,0,0,-0.36707091331481934,-1.1150764226913452,-0.2995634078979492,0.8576294183731079,-0.9317615032196044,-1.0744601488113403,-1.4199631214141846,-0.1324438899755478,0
Brad Childress,2002,Philadelphia Eagles (NFL),offensive coordinator,OC,OC,2,4,0.688,0.563,0,1,-0.37771502137184143,-0.9112876653671264,-0.23726068437099454,0.3044432997703552,-1.006526231765747,-0.7501345872879028,-0.8972957134246826,0.0014188583008944988,0
Juan Castillo,2002,Philadelphia Eagles (NFL),offensive line,O,OL,3,7,0.0,0.0,0,0,-0.25452083349227905,-0.9273155331611632,0.18793615698814392,0.19401155412197116,-0.6200129389762878,-0.9784979820251464,-1.1217678785324097,-0.036002181470394135,0
Pat Shurmur,2002,Philadelphia Eagles (NFL),quarterbacks,O,QB,3,3,0.688,0.563,0,0,-0.20690725743770602,-1.124061942100525,-0.337257444858551,0.5556039214134216,-0.8399738073348999,-0.933066725730896,-1.5741831064224243,-0.2798366844654083,0
Ted Williams,2002,Philadelphia Eagles (NFL),running backs,O,RB,3,7,0.0,0.0,0,0,-0.31522634625434875,-0.382087916135788,0.29513809084892273,0.4726993441581726,-0.2626272141933441,-0.7371192574501038,-0.8877711892127991,-0.02592209354043007,0
Tom Melvin,2002,Philadelphia Eagles (NFL),tight ends,O,TE,3,3,0.0,0.0,0,0,-0.5069037675857544,-0.9081502556800842,0.3929493725299835,0.3148695230484009,-1.2633472681045532,-0.975632905960083,-1.5569443702697754,-0.0780513659119606,0
Dave Culley,2002,Philadelphia Eagles (NFL),wide receivers,O,WR,3,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
Steve Spagnuolo,2003,Philadelphia Eagles (NFL),defensive backs,D,Sec,3,5,0.75,0.719,0,0,-0.6400351524353027,-0.5149689316749573,-0.4748036563396454,0.30748450756073,-1.2681149244308472,-0.05183317139744759,-1.5743329524993896,-0.09747366607189177,0
Jim Johnson,2003,Philadelphia Eagles (NFL),defensive coordinator,DC,DC,2,9,0.75,0.75,0,1,-0.7219731211662292,-0.7425445914268494,-0.19725866615772247,0.7952582836151123,-0.9492183923721312,-1.2677769660949707,-1.5500209331512451,0.2664026618003845,0
Tommy Brasher,2003,Philadelphia Eagles (NFL),defensive line,D,DL,3,20,0.75,0.75,0,0,-0.6583639979362488,-0.3968401551246643,-0.4437904953956604,0.2506771683692932,-0.6277983784675598,-0.7692047953605652,-0.5553649067878723,0.16565556824207306,0
Andy Reid,2003,Philadelphia Eagles (NFL),head coach,HC,HC,1,11,0.75,0.625,1,0,-0.7531006932258606,-0.8769990801811218,0.6383020281791687,0.5893288254737854,-1.342740774154663,-0.3358269035816193,-0.9471290707588196,0.24498198926448825,0
Ron Rivera,2003,Philadelphia Eagles (NFL),linebackers,D,LB,3,6,0.75,0.609,0,0,-0.8634611368179321,-0.8902099132537842,-0.18149182200431824,0.3833258152008057,-1.5507303476333618,-1.0805087089538574,-1.9078251123428345,0.3835149109363556,0
Brad Childress,2003,Philadelphia Eagles (NFL),offensive coordinator,OC,OC,2,5,0.75,0.609,0,1,-0.7604570984840393,-0.4024067223072052,-0.16542097926139832,-0.10129542648792267,-1.103716492652893,-0.5626530647277832,-1.0012835264205933,0.18404921889305115,0
Juan Castillo,2003,Philadelphia Eagles (NFL),offensive line,O,OL,3,8,0.75,0.75,0,0,-0.6461730003356934,-0.5550687313079834,0.14083990454673767,-0.07048477977514267,-1.2515482902526855,-0.5941954255104065,-1.2968671321868896,0.4419373273849487,0
Pat Shurmur,2003,Philadelphia Eagles (NFL),quarterbacks,O,QB,3,4,0.75,0.589,0,0,-0.8253520131111145,-0.8149040341377258,-0.4014457166194916,0.2143910378217697,-1.6361736059188845,-0.6340787410736084,-1.6647806167602541,0.2407761812210083,0
Ted Williams,2003,Philadelphia Eagles (NFL),running backs,O,RB,3,8,0.75,0.75,0,0,-0.3090139031410217,-0.1601782739162445,0.12226018309593199,0.3055315613746643,-0.5904958248138428,-0.34171798825263977,-1.2533152103424072,0.4178744256496429,0
Tom Melvin,2003,Philadelphia Eagles (NFL),tight ends,O,TE,3,4,0.75,0.75,0,0,-0.8983159065246582,-0.8676285743713379,-0.06351134181022644,-0.015506359748542309,-1.4052709341049194,-0.8535168170928955,-1.824241518974304,0.09879344701766968,0
Dave Culley,2003,Philadelphia Eagles (NFL),wide receivers,O,WR,3,0,0.75,0.75,0,0,-0.9822344183921814,-0.8467664122581482,-0.1539459228515625,0.44238144159317017,-1.7423112392425537,-0.8368427157402039,-1.710723638534546,0.3011651933193207,0
Jim Johnson,2004,Philadelphia Eagles (NFL),defensive coordinator,DC,DC,2,10,0.75,0.75,0,1,-0.7824060916900635,-1.1493362188339231,0.4185466766357422,1.8843472003936768,-1.343388915061951,-0.7550064921379089,-0.2767847776412964,0.29628419876098633,0
Tommy Brasher,2004,Philadelphia Eagles (NFL),defensive line,D,DL,3,21,0.75,0.75,0,0,-0.7178587317466736,-0.4621586799621582,-0.16811537742614746,0.8958842754364014,-0.6212261319160461,-0.5183199048042297,0.11083376407623292,0.09265077114105223,0
Andy Reid,2004,Philadelphia Eagles (NFL),head coach,HC,HC,1,12,0.75,0.638,1,0,-0.9967336654663086,-0.8350375890731812,1.246467113494873,0.9839820861816406,-1.1196582317352295,-0.4958618879318237,-0.4181105196475983,0.1444983035326004,0
Steve Spagnuolo,2004,Philadelphia Eagles (NFL),linebackers,D,LB,3,6,0.75,0.729,0,0,-0.8167358040809631,-0.394446462392807,-0.07620131969451904,1.168399214744568,-1.4557870626449585,-0.6404088735580444,-0.9703187346458436,0.3845574855804443,0
Brad Childress,2004,Philadelphia Eagles (NFL),offensive coordinator,OC,OC,2,6,0.75,0.638,0,1,-0.9655157923698424,-0.2274448573589325,0.16725818812847135,0.709987998008728,-1.2158434391021729,-0.5512487888336182,-0.3875081539154053,0.24961481988430026,0
Juan Castillo,2004,Philadelphia Eagles (NFL),offensive line,O,OL,3,9,0.75,0.75,0,0,-0.8112044930458069,-0.4815224707126618,0.4881005585193634,0.769364595413208,-1.2791404724121094,-0.6579877138137817,-0.7027603387832642,0.3604056835174561,0
Pat Shurmur,2004,Philadelphia Eagles (NFL),quarterbacks,O,QB,3,5,0.75,0.609,0,0,-1.2400966882705688,-0.7065834403038025,0.11223803460597992,1.5615682601928709,-1.8093017339706419,-1.0968581438064575,-0.7853700518608093,0.338382363319397,0
Ted Williams,2004,Philadelphia Eagles (NFL),running backs,O,RB,3,9,0.75,0.75,0,0,-0.4583015441894531,-0.01542270090430975,0.3589316010475159,0.691419780254364,-0.6181386709213257,-0.20965297520160675,-0.7794135212898254,0.3603037893772125,0
Trent Walters,2004,Philadelphia Eagles (NFL),secondary,D,Sec,3,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
Sean McDermott,2004,Philadelphia Eagles (NFL),secondary,D,Sec,3,5,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
Tom Melvin,2004,Philadelphia Eagles (NFL),tight ends,O,TE,3,5,0.75,0.75,0,0,-1.2345125675201416,-0.8954573273658752,0.3194636702537537,1.3293185234069824,-1.5664169788360596,-1.060685396194458,-0.998285710811615,0.09433713555336,0
Dave Culley,2004,Philadelphia Eagles (NFL),wide receivers,O,WR,3,0,0.75,0.75,0,0,-1.417349338531494,-0.98297917842865,0.6160657405853271,1.751802921295166,-1.67606782913208,-1.3315812349319458,-0.8575736284255981,0.18120233714580536,0
Jim Johnson,2005,Philadelphia Eagles (NFL),defensive coordinator,DC,DC,2,11,0.812,0.771,0,1,-0.3130025565624237,-0.2916936278343201,0.6840050220489502,2.1063272953033447,-0.9421178102493286,-0.3189767301082611,-0.4885600209236145,0.5758488178253174,0
Tommy Brasher,2005,Philadelphia Eagles (NFL),defensive line,D,DL,3,22,0.812,0.771,0,0,-0.5010600686073303,-0.05552797392010689,0.1785360872745514,1.2200051546096802,-0.35993123054504395,-0.4920589029788971,-0.034870825707912445,0.1641998440027237,0
Andy Reid,2005,Philadelphia Eagles (NFL),head coach,HC,HC,1,13,0.812,0.738,1,0,-0.6332958340644836,-0.09600459039211273,1.3808947801589966,1.1274926662445068,-1.1149358749389648,0.030635546892881393,-0.6332573890686035,0.4474528133869171,0
Steve Spagnuolo,2005,Philadelphia Eagles (NFL),linebackers,D,LB,3,7,0.812,0.75,0,0,-0.7931435108184814,-0.0933818519115448,0.11013240367174147,1.734334945678711,-1.318886160850525,-0.028559865429997444,-0.788441002368927,0.2783955931663513,0
Brad Childress,2005,Philadelphia Eagles (NFL),offensive coordinator,OC,OC,2,7,0.812,0.738,0,1,-0.8189762830734253,0.11030685901641846,0.5315239429473877,1.2524616718292236,-0.9774514436721802,-0.2907868325710297,-0.3597976267337799,0.17319637537002566,0
Juan Castillo,2005,Philadelphia Eagles (NFL),offensive line,O,OL,3,10,0.812,0.771,0,0,-0.7447666525840759,0.07227090001106262,0.6658528447151184,1.2421050071716309,-1.2361385822296145,-0.38129299879074097,-0.6737396121025085,0.3704271614551544,0
Pat Shurmur,2005,Philadelphia Eagles (NFL),quarterbacks,O,QB,3,6,0.812,0.723,0,0,-1.0351979732513428,-0.014677899889647959,0.4931425750255585,1.9200272560119631,-1.854338765144348,-0.10610812902450563,-1.01992928981781,0.5171979069709778,0
Ted Williams,2005,Philadelphia Eagles (NFL),running backs,O,RB,3,10,0.812,0.771,0,0,-0.4040570855140686,0.2760956585407257,0.4292939007282257,0.8212438821792603,-0.8334445357322693,0.09901431202888487,-0.7532610893249512,0.4200167655944824,0
Trent Walters,2005,Philadelphia Eagles (NFL),secondary,D,Sec,3,0,0.812,0.812,0,0,-0.8393217325210571,0.05047618970274925,0.7883535623550415,2.1492960453033447,-1.5282161235809326,-0.21683990955352786,-0.8720213174819946,0.5839104056358337,0
Sean McDermott,2005,Philadelphia Eagles (NFL),secondary,D,Sec,3,6,0.812,0.812,0,0,-1.0041402578353882,0.05359505489468575,0.9511263966560364,2.335281610488892,-1.5924909114837646,-0.192881852388382,-1.013270378112793,0.4972801804542542,0
Tom Melvin,2005,Philadelphia Eagles (NFL),tight ends,O,TE,3,6,0.812,0.771,0,0,-0.8569854497909546,-0.03196904808282852,0.5583736300468445,2.0136547088623047,-1.4463227987289429,-0.3992903232574463,-1.065757155418396,0.3977311849594116,0
Dave Culley,2005,Philadelphia Eagles (NFL),wide receivers,O,WR,3,0,0.812,0.771,0,0,-0.7921963930130005,-0.1471317559480667,0.7543345093727112,2.0223500728607178,-1.742872953414917,-0.3576764762401581,-1.0897641181945799,0.6352518200874329,0
Marty Mornhinweg,2006,Philadelphia Eagles (NFL),offensive coordinator,OC,OC,2,11,0.188,0.157,0,1,-0.2961362600326538,0.3191491961479187,1.2689659595489502,0.7416431903839111,-0.17752517759799954,-0.14262552559375766,0.2615632712841034,0.11913534998893738,0
Jim Johnson,2006,Philadelphia Eagles (NFL),defensive coordinator,DC,DC,2,12,0.812,0.672,0,1,0.3096197843551636,-0.41679492592811584,1.8692163228988647,0.8946446180343628,-1.3958739042282104,-0.4990758895874024,-0.355017364025116,0.4477223455905914,0
Pete Jenkins,2006,Philadelphia Eagles (NFL),defensive line,D,DL,3,0,0.0,0.0,0,0,0.1946108043193817,0.2816140055656433,-0.1869691610336304,0.3536856174468994,-0.15245182812213898,-0.22335822880268094,0.4576429426670074,1.174611210823059,0
Andy Reid,2006,Philadelphia Eagles (NFL),head coach,HC,HC,1,14,0.812,0.675,1,0,-0.3509824872016907,-0.23389728367328644,1.9105278253555296,0.4677254855632782,-0.7895839810371399,-0.2634985446929932,-0.11132204532623292,-0.08986902981996536,0
Steve Spagnuolo,2006,Philadelphia Eagles (NFL),linebackers,D,LB,3,8,0.812,0.675,0,0,-0.38673385977745056,-0.5241583585739136,1.2307409048080444,0.8213709592819214,-1.6313848495483398,-0.24399492144584656,-0.9494900703430176,0.0877365916967392,0
Juan Castillo,2006,Philadelphia Eagles (NFL),offensive line,O,OL,3,11,0.812,0.672,0,0,-0.31105300784111023,-0.1583409309387207,1.571885347366333,0.4504243433475494,-1.3211613893508911,-0.8323745131492615,-0.5060562491416931,-0.0748445987701416,0
Pat Shurmur,2006,Philadelphia Eagles (NFL),quarterbacks,O,QB,3,7,0.812,0.677,0,0,-0.2255743741989136,-0.38507717847824097,1.7669979333877563,0.9337373971939088,-2.061561584472656,-0.6698751449584961,-0.9328492283821106,0.1618453711271286,0
Ted Williams,2006,Philadelphia Eagles (NFL),running backs,O,RB,3,11,0.812,0.672,0,0,-0.17798227071762085,0.07983282208442688,1.0380686521530151,0.26736435294151306,-1.0028254985809326,-0.41917434334754944,-0.796692430973053,0.02243241295218468,0
Trent Walters,2006,Philadelphia Eagles (NFL),secondary,D,Sec,3,0,0.812,0.594,0,0,-0.3154501020908356,-0.30940812826156616,2.158148288726806,0.8328815698623657,-2.0281248092651367,-0.9234434962272644,-0.7296387553215027,0.096732459962368,0
Sean McDermott,2006,Philadelphia Eagles (NFL),secondary,D,Sec,3,7,0.812,0.594,0,0,-0.30071577429771423,-0.18563398718833926,2.203033685684204,0.8172163963317871,-2.178844451904297,-0.9069870114326476,-0.7305395603179932,0.13308632373809814,0
Tom Melvin,2006,Philadelphia Eagles (NFL),tight ends,O,TE,3,7,0.812,0.672,0,0,-0.3520309031009674,-0.304275244474411,1.5653040409088137,0.95266193151474,-1.5995513200759888,-1.055011749267578,-1.073907494544983,-0.07109521329402924,0
Dave Culley,2006,Philadelphia Eagles (NFL),wide receivers,O,WR,3,0,0.812,0.672,0,0,-0.16702134907245636,-0.4930861294269562,2.209620237350464,0.7575588226318359,-1.980233073234558,-0.7142239212989807,-1.065429925918579,0.2125161588191986,0
Marty Mornhinweg,2007,Philadelphia Eagles (NFL),offensive coordinator,OC,OC,2,12,0.625,0.479,0,1,-0.6421663761138916,0.2239251583814621,1.4303499460220337,0.5404795408248901,-0.008922575041651726,0.058039505034685135,0.3326391875743866,-0.2718825042247772,0
Jim Johnson,2007,Philadelphia Eagles (NFL),defensive coordinator,DC,DC,2,13,0.812,0.662,0,1,-0.5909391045570374,-0.2612237632274628,1.839205622673035,0.9800875782966614,-0.3266383409500122,0.13256898522377014,-0.3358122408390045,-0.08521346747875214,0
Pete Jenkins,2007,Philadelphia Eagles (NFL),defensive line,D,DL,3,0,0.625,0.625,0,0,-0.6257227659225464,-0.5551303029060364,0.8750068545341492,0.848728358745575,-0.18494124710559845,0.06637013703584671,-0.05414903908967972,0.35368022322654724,0
Andy Reid,2007,Philadelphia Eagles (NFL),head coach,HC,HC,1,15,0.812,0.662,1,0,-0.5051831603050232,0.21885736286640167,1.7814885377883911,0.3855164051055908,-0.3355285227298737,0.07955553382635118,-0.08288492262363434,-0.4888618588447571,0
Sean McDermott,2007,Philadelphia Eagles (NFL),linebackers,D,LB,3,8,0.812,0.604,0,0,-1.1589434146881104,0.023655189201235768,1.988156795501709,1.102121353149414,-0.7834681868553162,-0.21199308335781095,-0.5600124597549438,-0.5620160698890686,0
Juan Castillo,2007,Philadelphia Eagles (NFL),offensive line,O,OL,3,12,0.812,0.662,0,0,-0.7224495410919191,-0.08400963991880417,1.5335866212844849,0.4214197397232056,-0.7473464608192444,-0.1028912141919136,-0.24715128540992734,-0.491212546825409,0
Pat Shurmur,2007,Philadelphia Eagles (NFL),quarterbacks,O,QB,3,8,0.812,0.662,0,0,-0.8472955226898193,-0.2267388254404068,1.8847532272338867,1.0379923582077026,-0.8044579029083252,-0.3127307593822479,-0.6507481336593628,-0.4718225598335266,0
Ted Williams,2007,Philadelphia Eagles (NFL),running backs,O,RB,3,12,0.812,0.662,0,0,-0.4468582570552826,0.3165142238140106,1.0645614862442017,0.4187079966068268,-0.6468243002891539,0.04868858680129051,-0.3582371771335602,-0.25303858518600464,0
John Harbaugh,2007,Philadelphia Eagles (NFL),secondary,D,Sec,3,9,0.812,0.662,0,0,-0.5996417403221129,-0.10964001715183258,1.305060863494873,0.33864760398864746,-0.8508574962615967,-0.06998182088136673,-0.04917231947183609,-0.3596354126930237,0
Trent Walters,2007,Philadelphia Eagles (NFL),secondary,D,Sec,3,0,0.812,0.604,0,0,-1.2319278717041016,0.035255450755357735,2.153383493423462,1.0788921117782593,-0.6433691382408142,-0.11297807097434998,-0.5302516818046571,-0.5892723202705383,0
Tom Melvin,2007,Philadelphia Eagles (NFL),tight ends,O,TE,3,8,0.812,0.662,0,0,-0.8179643750190735,0.01617099717259407,1.8520238399505613,0.9286296963691713,-0.5928318500518799,-0.21713384985923767,-0.5552273392677307,-0.498941957950592,0
Dave Culley,2007,Philadelphia Eagles (NFL),wide receivers,O,WR,3,0,0.812,0.662,0,0,-0.8273755311965942,-0.008522458374500275,2.054771423339844,1.1363605260849,-0.7864415645599365,-0.23078612983226776,-0.5739177465438843,-0.4738670885562897,0
Marty Mornhinweg,2008,Philadelphia Eagles (NFL),offensive coordinator,OC,OC,2,13,0.625,0.562,0,1,-0.484021008014679,-0.012648842297494413,1.4357451200485232,-0.06065559387207031,0.03380336239933968,0.1443318873643875,0.8284986615180969,-0.2953254282474518,0
Jim Johnson,2008,Philadelphia Eagles (NFL),defensive coordinator,DC,DC,2,14,0.812,0.612,0,1,-0.8097159862518309,-0.7737208008766174,2.187685251235962,0.3392747640609741,-0.2185292094945908,-0.16415700316429138,0.3025985956192017,-0.17724058032035828,0
Pete Jenkins,2008,Philadelphia Eagles (NFL),defensive line,D,DL,3,1,0.625,0.562,0,0,-0.5117055773735046,-0.4999898076057434,1.1435961723327637,0.4508706331253052,-0.32962971925735474,-0.3084014654159546,0.3437153995037079,0.2510504424571991,0
Andy Reid,2008,Philadelphia Eagles (NFL),head coach,HC,HC,1,16,0.812,0.612,1,0,-0.4225017428398132,-0.32501697540283203,1.7800588607788086,-0.2752101421356201,-0.3158858418464661,0.1623086780309677,0.7036429047584534,-0.514236569404602,0
Bill Shuey,2008,Philadelphia Eagles (NFL),linebackers,D,LB,3,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
Juan Castillo,2008,Philadelphia Eagles (NFL),offensive line,O,OL,3,13,0.812,0.612,0,0,-0.7476663589477539,-0.4841788113117218,1.6684675216674805,-0.003858989803120494,-0.7750668525695801,-0.0895216315984726,0.27238816022872925,-0.4210032522678375,0
Pat Shurmur,2008,Philadelphia Eagles (NFL),quarterbacks,O,QB,3,9,0.812,0.612,0,0,-1.0233132839202879,-0.5209748148918152,2.258662223815918,0.20788733661174771,-0.9679988026618958,-0.12844207882881165,0.2863062918186188,-0.5057419538497925,0
Ted Williams,2008,Philadelphia Eagles (NFL),running backs,O,RB,3,13,0.812,0.612,0,0,-0.4174286425113678,-0.03112176433205605,1.3753416538238523,0.09285512566566467,-0.6655451655387878,-0.10540124028921127,0.0623469389975071,-0.4425005614757538,0
Sean McDermott,2008,Philadelphia Eagles (NFL),secondary,D,Sec,3,9,0.812,0.578,0,0,-1.119036316871643,-0.5811023712158203,2.70965313911438,0.24827800691127774,-1.1288460493087769,-0.16416266560554504,0.604582667350769,-0.5170276165008545,0
Tom Melvin,2008,Philadelphia Eagles (NFL),tight ends,O,TE,3,9,0.812,0.612,0,0,-0.7284094095230103,-0.4405489861965179,2.296660661697388,0.2754703760147095,-0.6920002698898315,-0.21772196888923645,0.3413756489753723,-0.5204509496688843,0
Dave Culley,2008,Philadelphia Eagles (NFL),wide receivers,O,WR,3,0,0.812,0.612,0,0,-1.0664324760437012,-0.7142424583435059,2.5812091827392583,0.231089249253273,-0.8964431285858154,-0.14640963077545166,0.4455195367336273,-0.44501084089279175,0
Marty Mornhinweg,2009,Philadelphia Eagles (NFL),offensive coordinator,OC,OC,2,14,0.625,0.562,0,1,-0.7982984185218811,-0.6152205467224121,0.6446589827537537,-0.4635655879974365,-0.2551063597202301,0.1523098200559616,1.2151342630386353,-0.19999127089977264,0
Jim Johnson,2009,Philadelphia Eagles (NFL),defensive coordinator,DC,DC,2,15,0.812,0.575,0,1,-1.0704774856567385,-0.9134269952774048,1.6195173263549805,-0.12880173325538635,-0.9586338996887208,-0.5049746632575989,1.3601210117340088,0.08357296884059906,0
Rory Segrest,2009,Philadelphia Eagles (NFL),defensive line,D,DL,3,2,0.562,0.531,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
Andy Reid,2009,Philadelphia Eagles (NFL),head coach,HC,HC,1,17,0.812,0.575,1,0,-0.7758533954620361,-0.8095771670341492,0.9645708203315736,-0.6776471138000488,-0.6702143549919128,0.3078612983226776,1.172882318496704,-0.4262087941169739,0
Bill Shuey,2009,Philadelphia Eagles (NFL),linebackers,D,LB,3,1,0.562,0.562,0,0,-1.3429946899414062,-1.0020520687103271,1.657320499420166,-0.39833131432533264,-1.3557441234588623,-0.4020161926746368,2.0801937580108643,0.11251012235879898,0
Juan Castillo,2009,Philadelphia Eagles (NFL),offensive line,O,OL,3,14,0.812,0.575,0,0,-0.8820167183876038,-0.5425071716308594,1.174189209938049,-0.35743850469589233,-1.234132170677185,0.027691617608070374,1.1099036931991575,0.07485929131507874,0
James Urban,2009,Philadelphia Eagles (NFL),quarterbacks,O,QB,3,5,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
Ted Williams,2009,Philadelphia Eagles (NFL),running backs,O,RB,3,14,0.812,0.575,0,0,-0.6157343983650208,-0.11487598717212676,0.8391233682632446,-0.409000962972641,-0.9410145878791808,0.1279725581407547,0.565169632434845,-0.08857697248458862,0
Sean McDermott,2009,Philadelphia Eagles (NFL),secondary,D,Sec,3,10,0.812,0.575,0,0,-1.2588348388671875,-0.688122570514679,1.5086371898651123,-0.39114004373550415,-1.5828489065170288,-0.40394964814186096,1.7041800022125244,0.048715390264987946,0
Tom Melvin,2009,Philadelphia Eagles (NFL),tight ends,O,TE,3,10,0.812,0.575,0,0,-0.9513644576072692,-0.4681769907474518,1.5860238075256348,-0.3105502724647522,-1.3586363792419434,-0.20637011528015134,1.4346129894256592,0.1636718064546585,0
Dave Culley,2009,Philadelphia Eagles (NFL),wide receivers,O,WR,3,0,0.812,0.575,0,0,-1.0946441888809204,-0.819995641708374,1.6150078773498535,-0.3419962525367737,-1.479763388633728,-0.19230586290359494,1.4277867078781128,0.18696899712085724,0
Marty Mornhinweg,2010,Philadelphia Eagles (NFL),offensive coordinator,OC,OC,2,15,0.688,0.594,0,1,-0.01534398552030325,-0.4065453410148621,0.3856655955314636,-0.2433789670467377,-0.27799758315086365,-0.2928037345409393,1.6591171026229858,-0.7802289724349976,0
Sean McDermott,2010,Philadelphia Eagles (NFL),defensive coordinator,DC,DC,2,11,0.688,0.55,0,1,0.050446178764104836,-0.057044059038162225,0.9960816502571106,-0.6941637992858887,-1.4468392133712769,-0.7973681092262268,2.39151668548584,-0.9840527176856996,0
Rory Segrest,2010,Philadelphia Eagles (NFL),defensive line,D,DL,3,3,0.688,0.583,0,0,0.17849613726139069,-0.7255112528800964,1.5957738161087036,-0.6054578423500061,-1.7164597511291504,-1.0351874828338623,2.946611166000366,-1.6232714653015137,0
Andy Reid,2010,Philadelphia Eagles (NFL),head coach,HC,HC,1,18,0.688,0.55,1,0,0.18961533904075625,-0.4677671194076538,0.6737667918205261,-0.3636511564254761,-0.8663321137428284,-0.1175571009516716,1.7526807785034182,-0.8613314032554626,0
Bill Shuey,2010,Philadelphia Eagles (NFL),linebackers,D,LB,3,2,0.688,0.625,0,0,0.2756516933441162,-0.6334793567657471,1.439737319946289,-0.6765134930610657,-1.9496277570724487,-1.0118361711502075,2.7834453582763667,-1.4353950023651123,0
Juan Castillo,2010,Philadelphia Eagles (NFL),offensive line,O,OL,3,15,0.688,0.55,0,0,-0.04122889414429665,-0.04602967575192452,0.6913262009620667,-0.6052755117416382,-1.139851689338684,-0.28594735264778137,1.5057518482208252,-0.5676670670509338,0
Ted Williams,2010,Philadelphia Eagles (NFL),running backs,O,RB,3,15,0.688,0.55,0,0,-0.017412656918168068,0.0922725945711136,0.6201965808868408,-0.6251588463783264,-0.7778601646423341,-0.10386499017477037,0.9274216890335084,-0.6943493485450745,0
Dick Jauron,2010,Philadelphia Eagles (NFL),defensive backs,D,Sec,3,25,0.438,0.385,0,0,0.5500838160514832,-0.9807046055793762,-0.1363537609577179,-0.18159741163253784,-0.4625966548919678,0.22589434683322904,0.9387131929397584,0.17394216358661652,0
Tom Melvin,2010,Philadelphia Eagles (NFL),tight ends,O,TE,3,11,0.688,0.55,0,0,0.05354948714375496,0.0971156805753708,1.0257800817489624,-0.7384753823280334,-1.3304680585861206,-0.6255730390548706,2.0948832035064697,-0.787675678730011,0
Dave Culley,2010,Philadelphia Eagles (NFL),wide receivers,O,WR,3,0,0.688,0.55,0,0,0.19073662161827087,-0.17889350652694702,1.4126214981079102,-0.6351000070571899,-1.6475602388381958,-0.9132313132286072,2.3832683563232417,-0.6425239443778992,0
Marty Mornhinweg,2011,Philadelphia Eagles (NFL),offensive coordinator,OC,OC,2,16,0.688,0.6,0,1,-0.2087157815694809,-0.2989492118358612,0.31385982036590576,0.13092948496341705,-0.6428579092025757,-0.023380035534501083,1.8808441162109373,-0.3319748342037201,0
Juan Castillo,2011,Philadelphia Eagles (NFL),defensive coordinator,DC,DC,2,16,0.688,0.6,0,1,0.2174234539270401,0.003649805206805468,0.7286291122436523,-0.2127610146999359,-0.9765334725379944,0.20878911018371585,2.127889394760132,0.1316205859184265,0
Jim Washburn,2011,Philadelphia Eagles (NFL),defensive line,D,DL,3,12,0.812,0.562,0,0,0.6834973096847534,-0.7834939360618591,-0.1939685046672821,-0.6807259321212769,0.09063638001680374,0.07738252729177475,-0.9524008631706238,-1.1917632818222046,0
